word	cid	keyword	cluster
mouse	38	mouse.This	scrollwheel, mouse.It, mouse.The, joystick, cursor, nony, left-clicks, track-pad, Intellipoint, intellimouse, Swiftpoint, moused, keyboard-mouse, IntelliMouse, TrackBall, trackpad, 1600DPI, cusor, MX510, mx518, track-ball, scroll-wheel, mouse-button, deathadder, ratón, mouse-pad, souris, G700s, arrow-key, G100s, amouse, MX610, mouse-controlled, intellipoint, 1000DPI, keyboard, keyboar, mouse.This, mousing, mousepad, arrow-keys, MouseThe, mouse-wheel, right-button, mouses, mouse.If, MouseMan, keboard, Intellimouse, touchpad, arrowkeys
mouse	12	mice	meeces, hamster, cat, rodent, meeses, White-footed, rat, mice.The, Mice, mousey, mice, mice.A
mouse	32	mouse-specific	mouse-specific
mouth	13	mouths	mouth.It, mouth.The, mouth.Now, word-of, word, themouth, mouth.And, mouths, mouth.This
mouth	19	tounge	pharynx, tonque, throat, tongue, tounge, tougue
mouth	4	nostrils	nostril, nose, nostrils
mouth	26	maw	jaws, maw, jaw
mouth	22	moutn	foamin, foaming, moutn
mouth	6	puckeringly	puckeringly
mouth	7	Mouths	Mouths
mouth	24	trouty	trouty
movement	7	movements	movement.With, movement.There, movementThe, move-ment, movement.For, MovementThe, movement.He, movement.2, movement.At, moveme, movement.One, movement.The, movement.This, movement.-, Movement.The, movment, movement.That, movement.But, movement.Now, movement.We, movement.A, movement.When, movemement, mouvement, movement.As, ovement, movement.It, movement.If, movement.And, movement--, movement.What, movements, movement.Read, MovementThis, Movements, movement.How, mouvements, mvmt, moviment, movement.I, movement.To, movement.So, movimiento, movement.On, movem, MovementA, movimento
movement	40	municipalist	movement-oriented, movement-based, anti-roads, cross-movement, alter-globalization, countermovement, mass-movement, municipalist, activism, counter-movement
movement	24	Bewegung	Bewegung
movement	43	MOVEMENTS	MOVEMENTS
movement	53	micro-movement	micro-movement
movement	56	revolution	revolution
movie	8	movies	movie.One, movie.1, flick, films, film.It, movies.It, Movie.The, movie.So, movie.And, movie.It, movie.4., film, movie.What, flick.The, moview, movie.Another, movies, book-turned-movie, movie.My, ESOTSM, cinema, moive, movie.A, movie.The, movie.Reply, movie-within-the-movie, movie.For, movie.To, movies.Now, themovie, movie.Now, movie.Then, movie.Is, movie.No, movie.Here, movie.We, movie.Click, movie.That, movie.How, movie.3., movies., movies.This, movie-version, movie.This, novel-turned-movie, movie.5., movie.In, movei, movie.Thanks, movie.2., movies.All, theaters, movie.You
mud	23	muds	puddles, fango, mud-soaked, thigh-deep, puddle, Muddy, mud-pit, mud-covered, mudfest, mud-caked, muckiest, mud.The, mud-bath, muddiest, mudbath, Knee-deep, muddy, mudholes, muds, muck
mud	30	mudy	MUDDY, mudders, mudd, mudy, mudded, mudding, Muds, boggin
mud	7	dirt	hard-packed, sand, derbis, dirt, gravel
mud	34	mudbanks	mudbanks, mudbank
mud	21	cow-dung	cow-dung
multiply	8	multipy	L.C.M, multiplyed, MULTIPLIER, MULTIPLICATION, multipled, substract, divisor, multiplicands, 1,2,4,8, exponetial, caculate, subtracting, numerator, compute, Multiplication, permute, mulitplied, addends, multiplying, tiplied, multipy, .3333, mulitply, 1e9, mutiply, subract, calculate, Multiplying, multiplicatively, squareroot, multiplier, multiplicative, Multiplied, Subtract, exponential, MULTIPLIED, exponentiating, multiplicand, divide, Substract, multiplication., MULTIPLYING, calcuate, multiplies, exponentiate, factorise, devide, multiplie, multiples, factorize, Multiplies, subtract
multiply	74	multiplied	thousandfold, hundred-fold, doubling, exponentially., quadruples, many-fold, ten-fold, exponentially.The, multiplied, increase.So, millionfold, expotentially, million-fold, exponentially, hundredfold, quadrupled, increase, billion-fold, tenfold, manyfold, tripled
multiply	14	overpopulate	decimate, outnumber, over-populate, overpopulate
multiply	49	proliferate	burgeon, proliferate, grow
multiply	11	magnify	magnify
multiply	44	vexatiously	vexatiously
multiply	52	complexify	complexify
multiply	67	2,097,152	2,097,152
murder	39	murders	crime, assassination, suicide-murder, themurder, murder.Police, arson, crime--the, murder.He, suicide, muder, murder-for-hire, murder.It, assassinations, Murders, murder.And, homicides, murder.I, multiple-murder, murder-suicide, murders., homicide., murder.This, homicide, murder.As, murder.More, homocides, murder.So, killing.It, gangland-style, thekilling, murder.A, manslaughter, thecrime, murder.The, massacre, murderThe, homocide, man-slaughter, murder.You, non-murder, murder.They, crimes, child-murder, murders, robbery, murder.In, long-unsolved, stranglings
murder	53	murdering	killing, murderers, murderer, muderer, murd, cold-blood, mudered, slaying, killers, murderess, murdering, murdered, murdere, murderin, meurtre, double-murderer, urder, convincted, murderous, mudering
murder	6	rape	rape, kidnap
muscle	34	muscles	sarcoplasmic, flexed, Flexing, muscularity, muscle.I, Muscles, tricep, muscl, mucle, muscle-specific, MusclesThe, Semimembranosus, muscle-fiber, muslce, myotomal, flexing, musclular, muscle-bound, adductor, dystrophin-deficient, muscled, muscles.The, Fast-twitch, pectoral, paraspinous, myofibril, musle, non-muscle, muscle.The, skeletal-muscle, subclavius, epitrochlearis, bodybuilder, neuromuscular, Sternocleidomastoid, Muscular, sinew, Plantaris, gastrocnemius, muscles, hypertrophy, muscel, muscle-growth, Brachialis, v-taper, extramuscular, triceps, sternomastoid, muscular, bulbospongiosus, Semitendinosus
museum	25	musuem	Smithsonian, museum.In, musem, giftshop, musuem, Musuem, theMuseum, MuseumLearn, Motorcyclepedia, Museumand, MuseumThe, useum, museam, Museumin, mueseum, museum.It, Musem, museum.This, museums.The, Museam, MuseumWhat, MuseumExplore, Museum.For, museum.A, museaum, MuseumThis, Museum.This, Museums, musium, Musum, Elverhoj, MuseumWe, MuseumIf, MuseumAn, Muesum, MoOM, Museum.The, MuseumOne, mini-museum, MuseumFor, Mueum, Gustavianum, themuseum, MuseumMuseum, Maihaugen, museum.The, museet, muesum, Museaum, exhibits.The, museumThe, Teylers
museum	9	museums	museum-goer, museums, curators, exhibit, collections-based, museum-style, museum-based, exhibition, exhibitry, museum-goers, curator, museum-wide, museum-related, exhibitions, museology, museographic, exhibits, museography, docent, non-museum, museological, docents
museum	49	Musée	Musée
museum	68	MUSEUMS	MUSEUMS
music	15	tunes	music.Take, usic, mucis, musics, musicin, musicFree, musicMusic, musicIt, musicBy, music.2., musicPosted, music.What, music.All, tunes, musik, muzic, music.Yes, music--and, music.The, ofmusic, musicThe, misic, musicThis, music.It, mucic, muisc, music.Music
music	2	music-related	music-related, musical, nonmusic, non-music
music	12	musicians	musicians, musician
music	33	soundtrack	soundtracks, soundtrack
mustard	4	sesame	sesame, -garlic, mostaza, chilli-garlic, musturd
mustard	10	mayonaise	ketchup, mayonaise, Ketchup
mustard	5	relish1	relish1, mustardsalt
mustard	1	Dijonnaise	Dijonnaise
mustard	2	mustards	mustards
mustard	6	Sisymbrium	Sisymbrium
mustard	9	pepper	pepper
mustard	14	Mustardy	Mustardy
nail	68	nails	manicure., Rejuvacote, nails.This, manicurists, gelish, toe, oje, Gelish, nails.I, nailbed, polishs, dotticure, Manicure, nailpolish, toe-nails, nailart, naill, nail-related, toenails, onycholysis, manicures, non-nail, leukonychia, manicurist, cuticle, nailz, polish-, nailfile, finger-nail, nails.The, Fingernail, Nailed, manicure, imPRESS, fingernail, biter, naile, coffin, varnish.The, toenail, nails, polishes, PMNail, manis, notd, nail-polish, nails-, Nails-, Ingrown, manucure, nails., nail-care, NAILS, Calgel, polish, nail-art, pollish, coffin.The, nailcare, Nails, imPress, laquers, toe-nail, fingernails, press-on, polish.The, mani
nail	37	nailed	nailing, nailed, Intramedullary
nail	3	hammer	hammer
nail	7	hit	hit
nail	15	nailon	nailon
nail	24	clavo	clavo
nail	35	clavus	clavus
nail	38	nаil	nаil
nail	51	nailer	nailer
narrow	2	narrowed	broad, narrowly, narrower, width, narrow-minded, wide, Widening, narrowing, Narrowed, narrowness, narrows, broaden, cabined, Narrowing, narrowed
narrow	41	narrowish	narrow.I, wide-ish, WIDE, narrowish, ultra-narrow, super-wide, extra-wide, medium-wide, super-narrow, medium-width, Wide
narrow	13	sloping	sloped, curved, sloping, angled, ridged, curving
narrow	9	well-surfaced	twisty, rock-strewn, well-surfaced, switch-backed
narrow	20	widing	thenarrow, norrow, widing
narrow	22	tunnel-like	tunnel-like, corridor-like, canyon-like
narrow	17	well-defined	tightly-defined, well-defined
narrow	18	tree-lined	shop-lined, tree-lined
narrow	51	slender	close-set, slender
narrow	8	tight	tight
narrow	15	short	short
narrow	34	stretch	stretch
narrow	39	shallow	shallow
nation	27	nations	continent, nation.A, nation.While, nation.So, nation.Click, nations, nation.I, nation.Today, nation.It, nation.By, country--, nationA, nation.On, country.Obama, nation.All, nationI, nation.But, country.Though, nation.As, nationThe, nation.For, nation--, country, citizen-leaders, nation.No, nation.However, nation.This, nations.And, country.Every, country.We, nation.That, nation.And, nation.What, nation.We, nation.With, nation.If, nation.He, country.As, country.Now
nation	25	national	nationis, national, nationa, natio
nation	5	America	.America, America, America.America
nation	54	populace	citizens, populace, citizenry
nation	30	thenation	anation, thenation
nation	32	state	commonwealth, state
nation	33	sub-nation	nationhood, sub-nation
nation	49	17th-largest	15th-largest, 17th-largest
nation	21	america	america
nation	44	vnv	vnv
nature	7	natures	nature.In, man-nature, nature.The, natures, nature.What, nature.No, nature.Read, nature.On, nature.After, nature.3., nature--that, creatures, natue, nature.Even, nature.From
nature	3	intrinsic	innately, inherently, intrinsic
nature	34	thenature	thenature, natureof, innature
nature	30	wildlife	ecological, wildlife, ecology
nature	19	natural	human-made, man-altered, natural
nature	10	non-nature	non-nature, nature-related
nature	13	landscape	landscapes, landscape
nature	25	extra-natural	extra-human, extra-natural
nature	9	essence	essence
nature	17	environment	environment
nature	20	primeval	primeval
nature	33	wildness	wildness
nature	36	kind	kind
navy	40	naval	Rear-admiral, Navies, submarine, naval, navv, warship, navy.The, marines, admiral, aircraft-carriers, Naval, two-ocean, submarines, guardship, navys, ROCN, frigate, submarines., Navy.I, Reichsmarine, admirals, battleships, sea-power, nautical, maritime, Navys, squadron, aircraft-carrying, warships, seapower, navies
navy	3	khaki	chambray, Navy-blue, khaki, denium, burgundy, burgendy, aqua, taupe, blue, teal
navy	37	army	army, airforce, miltary, millitary, seabee
navy	25	seamen	sailor, seamen, seaman
navy	43	navy-and-white	navy-and-white, maritime-inspired
navy	36	Peacoat	Peacoat
necessary	13	required	suffices, nessesary, necesary, necessarry, necassary, nescessary, suffcient, nessasary, necessery, necssary, required, neccessary, requried, sufficent, necesaary, neeeded, neccesary, necessry, nessary, neccassary, requred, nesessary, necesssary, needed, necessay, necesarry, nessecary, necessory, neccisary, nessessary, necissary, nessacary, requires, nessisary, ncessary
necessary	91	essential	indispensable, pre-requisite, important, mandatory, crucial, essential, imperative, necessity, unavoidable, vital, prerequisite, critical
necessary	57	required.While	necessary.To, necessary.It, necessary.If, necessary.But, necessary.This, necessary.And, necessary.2., necessary.When, necessary.The, required.While, necessary.For
necessary	88	worthwhile	advantageous, expedient, preferable, desired, desirable, worthwhile, possible, needful, advisable, feasible
necessary	46	neoessary	necessaiy, necessa, necessar, nec-, neoessary, essary, nec-essary, necessarv
necessary	81	sufficient	requisite, insufficient, adequate, enough, appropriate, proper, sufficient
necessary	75	necessaryto	necessaryto, necessaryfor, arenecessary, isnecessary
necessary	84	requiredTo	needed.To, requiredTo, required.To
necessary	26	unnecessary	unnecessary, superfluous
necessary	79	necessary.Click	necessary.Click
neck	19	wrist	chest, jaw, ear-lobe, chin, upperarm, jawline, forearm, armpit, thigh, upper-back, upperback, shouler, shoulder, mid-chest, collar-bone, wrists, abdomen, nape, clavicular, mid-back, torso, arm, ribcage, shouders, forehead, collarbone, sternum, shoulders, mid-shoulder, shoulderblade, wrist, waist, shoudler, clavicle
neck	5	necks	neck.What, neck.My, crink, neck.This, neckThe, cricks, neck.In, necks, neck.-, neck.The, theneck, neck.A, noose, neckless, necked, crick, Necks, Craning
neck	49	collar	collar, neckline, neckband, armholes
neck	6	woods	woods., woods, woods.I
neck	52	décolleté	decollete, décolleté, decolleté
neck	39	throatlatch	throatlatch, cresty
neck	23	headstock	headstock
neck	34	otolaryngology-head	otolaryngology-head
neck	40	head-neck	head-neck
neck	44	rhoptry	rhoptry
neck	47	20-fret	20-fret
neck	48	head	head
nephew	74	grandson	great-nephews, goddaughter, daughter, godson, granddaughter, grandson-in-law, grandson, grandchild, God-son, great-niece, granson, nieces, half-nephew, godsons, son, son-in-law, daugher, stepdaughter, greatgrandson, God-daughter, grand-uncle, grand-nephew, niece., grand-nephews, grand-daughter, niece-in-law, step-niece, neices, step-son, great-nephew, great-grand, grand-nieces, step-nephew, great-grandson, daughter-in-law, grand-niece, father, Nieces, grandniece, grandaughter, step-grandson, god-daughter, godchild, nephew.I, nephew-in-law, god-son, grandsons, nephew.The, Nephews, nephews, grandfather, step-daughter, grand-son, Grandson, half-brother, niece, grandnephews, great-aunt, great-granddaughter, god-daughters, great-great-grandson, Niece, Great-grandson, grandnephew, great-uncle, stepson, newphew
nephew	8	brother-in-law	brother, uncle, b-i-l, brother-in-law, 's-in-law, cousin, cousins, auntie, father-in-law, Uncle, unlce, counsin, uncles, step-brother, aunt, brother-in-laws, brother-inlaw, bro-in-law, sis-in-law, half-cousin, stepbrother, bother-in-law, cousin-in-law, sister, uncle-in-law, second-cousin, sister-in-law
nephew	31	sobrino	sobrino
nerve	23	nerves	vagus, spinal-cord, C-fibres, nociceptor, neuralgia, Trigeminal, pain-sensitive, capsaicin-sensitive, ganglionitis, intraneural, sciatic, postganglionic, Saphenous, nerve-muscle, innervations, demyelinated, vestibulocochlear, innervation, neuropathy, nasopalatine, Hypoglossal, nerves, nerver, nerv, pre-ganglionic, post-ganglionic, Suprascapular, ganglion, Musculocutaneous, supratrochlear, Postganglionic, nerve.I, ganglia, preganglionic, trigeminal, mechanosensitivity, Peroneal, glomus, nervus, nerve-related, Sciatic, Preganglionic, Neuritis, hypogastric, C-fibre, neurone, nerve.The, thoracodorsal, nerves.The, Nerves, nerve-endings, spinothalamic, end-organs, Pudendal, hypoglossal, innervating, recking, ganglionic, neuritis, Trochlear, suprascapular, ganglions, peroneal, pain-sensing, ilioinguinal, Glossopharyngeal
nerve	14	audacity	guts, gall, effrontery, gaul, temerity, gumption, chutzpah, audacity
nerve	71	spinal	neuro-muscular, neuromuscular, neural, spinal
nerve	27	brainstem	brain-stem, brain, brainstem
nerve	45	muscle	muscle
nerve	63	NERVES	NERVES
nerve	77	funnybone	funnybone
network	33	networks	thenetwork, netwo, network.Now, netwrk, non-network, networkThe, network.After, network.Read, networking, network.While, Netowork, network.This, networks, network.2., network.Click, netwrok, netword, network.Also, network.In, newtwork, network.As, nework, netowork, netw, network.At, netwok, networkIn, network.The, network.We, networkand, network.More, networkIf, network.A, networkA, network.To, newtork, netowrk, network.Thanks, network.According, network.On, connections, Netowrk, networksThe, Cisco-based, networkI, network.For, yournetwork, network.How, anetwork, network.I, network.You, network.If, network.Here
network	49	subnetwork	subnetwork, sub-network
network	36	network-wide	network-wide, cross-network
new	67	newest	newand, withnew, newset, ofnew, thisnew, tonew, newst, --new, somenew, lastest, newsest, thenew, anew, allnew, fornew, newest, andnew, ever-new
new	64	soon.New	site.New, now.New, technology.New, future.New, change.New, life.New, year.New, one.New, it.New, back.New, time.New, soon.New, all.New, this.New, market.New, there.New
