word	cid	keyword	cluster
immoral	62	morally	uncivilized, perversion, irreponsible, hypocritcal, destructive, unseemly, vile, UNETHICAL, blameworthy, irresponsible, irresposible, unlawful, unethical, imoral, unconstitutional, abhorrently, exploitative, despicable, condone, abhorrent, ignoble, heartless, indecent, disrespectable, treasonous, deplorable, ammoral, corruptive, obscene, indefensible, victim-less, licentious, un-American, unjustifiable, scandalous, immorally, un-just, deceitful, moraly, lascivious, detestable, conscienceless, bigoted, morally-bankrupt, perverted, illegal.But, CONDONE, inhumane, greedy, condoning, illegal, Unethical, condemn, depraved, iniquitous, selfish, discriminatory, vulgar, MORALLY, amorally, abhorent, reproachable, unvirtuous, amoral, hypocrite, unlibertarian, venal, immoralist, dishonest, un-ethical, reprehensive, unpatriotic, contemptible, non-ethical, Morally, immodest, promiscuous, corrupt, morally, unethical., inmoral, un-christian, unjust, shameful, un-democratic, abhorrant, inhuman, hypocritical, reprehensible, objectionable, hypocrital, sinful., unconscionable, unmoral, discrimatory, illegal., disreputable, perverse, odious, adulterous, disgusting, revolting, unchaste, repulsive, disgraceful, condoned, distasteful, immoral.I, abominable, cruel, condemnable, illegal.No, lewd, unacceptable, despicably, unfair, dispicable, Reprehensible, heinous, sociopathically, ILLEGAL, unAmerican, censurable, un-Constitutional, undemocratic, ethically, evil, repugnant, hypocrytical, exploitive, deviant, barbaric, reprehensibly, uncompassionate
immoral	140	sinful	un-Catholic, un-Christ-like, un-Christian, God-less, anti-biblical, sinful, unchristian, unbiblical, unCatholic, unGodly, ungodly, impious, un-Jewish, irreligious, un-biblical, heathenistic, unChristian, unchristlike, unrighteous, Un-Christian, God-dishonoring, un-Biblical, godless
immoral	29	immorality	anti-life, amorality, non-moral, morality, anti-moral, moralistic, anti-morality, anti-family, nonmoral, immoralities, immorality, moral, Immorality, morals, Morality
immoral	119	wrongheaded	foolish, unwise, unsupportable, illogical, unsound, wrongheaded, wrong-headed, imprudent
immoral	148	unislamic	unIslamic, un-Islamic, unislamic
immoral	47	babykilling	babykilling, baby-killing
impartiality	21	probity	impar-, judg-ment, tegrity, Truthfulness, uprightness, fair-dealing, integri, trnth, conscien, judgement, justiceand, lawfulness, prudence, integrity, petency, probity, equitableness, Justness, tiality
impartiality	6	objectivity	civility, one-sidedness, pluralism, magnanimity, non-judgementalism, value-neutrality, decorum, nonpartisanship, policy-neutral, non-partisanship, broadmindedness, objectivity, evenhandedness, beneficence, neutrality
impartiality	33	impartial	partiality, IMPARTIAL, Partiality, impartial, biassed, partialities, non-bias, biasness, Impartial, bias-free, impropriety, bias, impartially
impartiality	3	tribunal	tribunal, judiciary.The, judicial, judiciary, jurist
impartiality	55	keadilan	Fairness, keadilan, fairplay, fair-play, fairness.The
impartiality	12	unambiguity	fair-trial, refutability, unambiguity, reviewability, non-arbitrariness
impartiality	31	Professionalism	Professionalism, Credibility, Objectivity
impartiality	19	party-appointed	news-gatherers, party-appointed, fact-finders
impartiality	26	recusing	Recusal, recusal, recusing
impartiality	49	Impugning	Impugning
impartiality	53	Eulex	Eulex
impartiality	64	party-political	party-political
impatient	108	unpatient	weary, fretful, miffed, exasperated, mad, peevish, snappish, sulky, infuriated, furious, tetchy, irritable, frustrated, disgruntled, insistent, annoyed.The, agitated, unhappy, cranky, fustrated, peeved, enraged, fed-up, grumpy, importunate, irritated, fussy, indignant, frustated, frustrated.The, dissatisfied, harried, restless, unpatient, irate, querulous, discontented, frazzled, flustered, sullen, resentful
impatient	161	stubborn	thick-headed, insolent, self-absorbed, truculent, unsympathetic, unappreciative, whiny, finicky, exasperatingly, pig-headed, hard-headed, pigheaded, arrogant, persnickety, obstinate, cantankerous, ornery, obstreperous, intransigent, uncooperative, inconsiderate, exasperating, ungrateful, greedy, perfectionist, stubborn, petulant
impatient	159	impatience	dawdler, dull-witted, patience, indolent, slow-poke, slowpokes, slowpoke, lazy, hasty, dawdling, sluggardly, tardy, impatience, dilatory, dawdlers, hurried, hastiness, hurrying, dull-minded, hurry
impatient	151	short-tempered	short-tempered, hotheaded, excitable, enthusiastic, inquisitive, talkative, flighty, short-fused, fickle-minded, quick-tempered, hot-headed, irascible, indecisive, impetuous, impulsive, headstrong, hot-tempered, temperamental, fickle, irresolute
impatient	95	anxious	forgetful, antsy, nervous, distractable, absentminded, ansty, jittery, fidgety, twitchy, distracted, fidgetty, ansy, uninterested, anxious, antsier, pantsy, distractible, absent-minded, inattentive
impatient	134	waiting	not-so-patiently, waiting, wait, patiently, waited, irritably, waiting.As, impatiently, PATIENTLY, Impatiently, Impatience
impatient	55	snail-slow	snail-slow, slooowww, slooooow, sloooooow, slow.But, slooooooooow, slow, slowwwwww, sloooow, slowness
impatient	165	untrusting	cautious, untrusting, reluctant, mistrustful, apprehensive, uneager, distrustful, timid, hesitant, eager
impatient	145	pushy	over-confident, overeager, over-eager, overconfident, pushy, overanxious, overcautious, over-cautious, over-excited
impatient	81	time-conscious	time-conscious, instant-gratification, in-a-hurry
implement	192	implementing	inplemented, implem, implementation.It, implemented.I, implementation.-, framework, implent, optmize, implemen, implementing, implmentation, implemeted, re-implement, enfore, implament, implment, Implemented, implemented.The, implementatin, STL-like, implementable, implmenting, implemented., implementaiton, andimplementing, Implementation, modularize, IMPLEMENTING, Implementing, implemented.But, implimentation, implimenting, refactor, templatize, implemet, re-implemented, decouple, instantiate, implementations, adpot, implemenation, implement.I, toimplement, implemeting, implementationof, impementation, implmented, reimplemented, ImplementationThe, isimplemented, implemented, implented, implements, implementating, implementati, re-implementing, re-factor, implementation.This, imple-, intergrate, instituting, implementation, IMPLEMENTATION, ENFORCE, implemented.If, Re-implement, implementer, beimplemented, feasible, Implements, implementat, implemention, implenting, implemente, implementatio, reimplement, Implemention, implementaion, impliment, -Implementing, implimented, mplementation, implemetation
implement	61	develop	propose, strategize, invent, self-enforce, finalize, embed, manage, ratify, institutionalize, effectuate, incorporate, establish, create, achieve, promote, utilize, initiate, oversee, define, standardize, promulgate, construct, replicate, develop, legislate, circumvent, institutionalise, adopt, undertake, apply, pilot-test, coordinate, prescribe, maintain, emulate, plan, conceptualize, formulate, organize, configure, administer, employ, draw-up, deploy, identify, operationalize, enable, transform, operate, strategies, codify, administrate, teach, impose, execute, generate, comply, operationalise, enact, integrate, devise, evaluate, use, accomplish, build, enforce, introduce, utilise, formalize
implement	158	tweak	rewrite, modify, optimize, adapt, refine, finetune, allocate, prioritize, improve, revise, tweak
implement	43	reinstate	eliminate, re-introduce, mitigate, re-instate, eradicate, reintroduce, abolish, reinstitute, re-institute, reinstate
implement	63	streamline	restructure, reengineer, redesign, re-engineer, revamp, modernize, streamline
implement	114	InitializingBean	IDependencyResolver, DisposableBean, InitializingBean, IController, IXmlSerializable
implement	34	Enforce	Enforce, Develop, Enact
implement	89	easy-to-implement	easy-to-implement, easily-implemented
implement	96	developand	de-velop, developand
importance	6	significance	urgency, unimportant, significances, virtues, enormity, influence, signifigance, significance, signicance, implications, significane, considerations, importance.It, importância, significance.In, relevance, significance.The, relavance, significanceof, merits, noteworthiness, advantages, signficance, insignificance, significants, Significance, unimportance, desirability, impact, significance.This, signifcance, immense, importance.In, pertinence, importance.A, signiﬁcance, practicability, usefulness, signifiance, momentousness, relevence, signifance, seriousness, importance.I, relevancy, importance.The
importance	141	importantance	utmost, theimportance, upmost, importants, cruciality, Important, imortant, importan, emphasison, understanding, im-portant, portance, impotant, imporatnt, im-portance, importnat, impor, un-derstanding, mportance, imporatant, up-most, therelative, UTMOST, importanceof, important, imortance, inportant, improtance, impor-, importantance, importace, awareness, thesignificance, phasize, nificance, imporant, importantce, importances, mportant, imprtance, impor-tance, improtant, important.First
importance	106	stressed	understands, emphasizing, reemphasizes, reemphasized, emphasising, emphasized, underscored, emphasing, underline, re-emphasize, downplayed, re-emphasized, downplays, Emphasizing, emphasize, Underscoring, emphasised, emphasises, stressed, re-emphasizes, underscore, re-emphasises, underscores, reemphasize, emphasis, stresses, Emphasising, underscoring, Stressing, re-emphasizing, emphasizes, underlined, emphasise, underlines, underlining
importance	44	indispensability	impressiveness, unlikelihood, indispensability, undoubted, pre-eminence, pervasiveness, prevalence, remarkableness, irreplaceability, salience, prominence, commonness, centrality, essentiality, unquestionable, preeminence, primacy, superiority
importance	123	paramount	vitally, often-overlooked, crucial, all-important, essential, imperative, necessity, priority, vital, paramount, significant, fundamental, critical
importance	5	undervalue	under-emphasize, overemphasize, overemphasized, over-emphasise, undervalue, underestimate, under-emphasized, underemphasize, overemphasise, over-emphasize, overestimate
importance	153	interrelationship	interrelation, interrelatedness, fragility, inseparability, interdependence, inter-relationship, interrelationship, interconnectiveness, inter-relatedness, inter-connectedness
importance	96	value	uniqueness, value, intrinsic, inherent
importance	69	respect	appreciation, respect, esteem
importance	34	sacredness	preciousness, sacredness
importance	98	role	role
importance	102	dangers	dangers
importance	126	responsibility	responsibility
important	7	improtant	crutial, revelant, emphasized, imprtant, importand, impt, importnant, important.How, important.At, imporatnt, important.These, important.Your, neccesary, iportant, important.More, important.What, importat, improtance, important.3., impor-tance, impotant, improtant, vital.The, importan, importante, important.Just, important.A, imporatant, information.Do, important.One, importantant, important--the, Importance, importantance, important.On, important.The, mportant, importants, important.Like, imortant, important.Then, rtant, important.You, curcial, importnat, impor, important.Do, important.My, important.Thanks, important.Here, impt., important.Read, valuable.It, inportant, imparative, importnt, impor-, important--, important.I, imperitive, importatnt, importaint, imprortant, important.2., CRITICALLY, important.This, significance, important.Yes, importanat, importance.It, CRUCIAL, cruical, importantThe, important.Also, importatn, importantly, important.For, diffiuclt, important.Our, cruicial, importance, CRITICAL, VITAL, important.Some, important.We, important.Another, imporant, importances, important.And, importent, important.First
important	5	crucial	momentous, foundational, exciting, pertinent, influential, vital, useful, advisable, critical, foremost, indispensable, vitally, esssential, relevant, troubling, hard, noteworthy, paramount, worthwhile, fundamental, integral, valuable, invaluable, crucial, advantageous, problematic, essential, impactful, necessary, detrimental, notable, meaningful, difficult, instructive, germane, key, pivotal, imperative, salient, interesting, significant, beneficial
important	124	super-important	semi-important, irrelevant, unimportant, often-neglected, all-too-important, uber-important, under-emphasized, critically-important, un-important, ever-important, non-important, super-important, under-discussed, less-important, ultra-important, often-overlooked, often-forgotten, oft-overlooked, not-so-important, equally-important, less-discussed, all-important, oh-so-important, trivial, matters, most-important
important	33	impor-tant	importantand, impor-tant, importantbecause, veryimportant, importantto, areimportant, importantfor, theimportant, importantin, isimportant, im-portant
important	9	obvious	obvious
important	108	imроrtаnt	imроrtаnt
impression	12	impressions	illussion, impressioned, theimpression, impressions., impressions, inpression, Impressions, less-than-glowing, illusion, impresssion, feelingthat, impres-, impression.The, credance, impressio, less-than-positive, first-impressions, impresion, impession, impressions.The, impres, first-impression, impressi, impresions, impressions-, impressionthat, first-glance, IMPRESSIONS, impression.It, impression.I
impression	182	supposition	idea, remarks, supposition, connation, connotation, idea.While, notion, remark, observation, criticisms, hunch, interpretation, implication, insinuation, allusion, assumption, accusation
impression	118	uneasy	buzz, unease, frisson, ill-at-ease, ill-ease, sensation, assurances, apprehension, misgivings, déjà-vu, uneasiness, distaste, uneasy, doubt, misgiving, suspicion
impression	156	apprearance	appearence, appearance, apearance, apparance, appearance.There, appearance.The, apperance, appearnce, appearance.In, apprearance, appearnace
impression	100	premonition	indication, premonition, intimations, inkling, impetus, glimpse, intimation, hint
impression	165	thumbs-up	thumbs-up, once-over, talking-to, dressing-down, stink-eye, brush-off, look-over, thumbs-down
impression	18	misimpression	misperception, mistaken, misconception, misimpressions, misapprehension, misimpression, misapprehensions
impression	50	stereotype	portrayal, stereotype, caricature-like, caricature, depiction, exaggerated
impression	85	sense	feeling, feel, feeling.The, feelling, sense
impression	87	three-dimensionality	three-dimensionality, solidity, airiness, semblance
impression	167	giving	gave, giving, gives, give
impression	133	unmistakingly	unmistakingly, palpably, unmistakenly, distinctly
impression	105	imprint	imprimatur, cachet, imprint, gravitas
impression	96	personality	demeanor, demeanour, personality, mannerism
impression	82	vibe	ambience, ambiance, vibe, aura
impression	185	unenthusiastic	enthusiastic, unenthusiastic, indifferent
impression	34	misled	misleading, mislead, misled
impression	62	reminiscences	recollections, recollection, reminiscences
impression	67	willies	willies, heebie, heebie-jeebies
impression	123	ressemblance	likeness, resemblance, ressemblance
impression	20	reputation	credibility, reputation
impression	159	visage	visage, personage
impression	187	picture	picture, image
impression	39	conveys	conveys, convey
impression	110	vividness	vivid, vividness
impression	59	favourable	favourable, favorable
impression	184	impressing	impress, impressing
impression	89	perception	perceptions, perception
impression	91	effect	effect, after-effect
impression	111	rapport	rapport, chumminess
impression	173	vague	indistinct, vague
impression	8	experience	experience
impression	21	indifferent.	indifferent.
impression	28	influence	influence
impression	29	feeling.-	feeling.-
impression	40	evidently	evidently
impression	51	opinion	opinion
impression	73	acquaintance	acquaintance
impression	78	wow-effect	wow-effect
impression	92	impressiveness	impressiveness
impression	98	side-profile	side-profile
